category name,category_link
Oral Care,https://www.jumia.co.ke/oral-care/
Sexual Wellness,https://www.jumia.co.ke/fertility-sexual-wellness/
Sports Nutrition,https://www.jumia.co.ke/sports-nutrition/
Vitamins & Dietary Supplements,https://www.jumia.co.ke/vitamins-dietary-supplements/
Wellness & Relaxation,https://www.jumia.co.ke/wellness-relaxation/
Health & Beauty,https://www.jumia.co.ke/health-beauty/
Beauty & Personal Care,https://www.jumia.co.ke/beauty-styling-products/
Health Care,https://www.jumia.co.ke/health-care/
Kid's Beauty,https://www.jumia.co.ke/kids-beauty/
Medical Supplies & Equipment,https://www.jumia.co.ke/medical-supplies-equipment/
Oral Care,https://www.jumia.co.ke/oral-care/
Sexual Wellness,https://www.jumia.co.ke/fertility-sexual-wellness/
Sports Nutrition,https://www.jumia.co.ke/sports-nutrition/
Vitamins & Dietary Supplements,https://www.jumia.co.ke/vitamins-dietary-supplements/
Wellness & Relaxation,https://www.jumia.co.ke/wellness-relaxation/
Health & Beauty,https://www.jumia.co.ke/health-beauty/
Beauty & Personal Care,https://www.jumia.co.ke/beauty-styling-products/
Health Care,https://www.jumia.co.ke/health-care/
Kid's Beauty,https://www.jumia.co.ke/kids-beauty/
Medical Supplies & Equipment,https://www.jumia.co.ke/medical-supplies-equipment/
Oral Care,https://www.jumia.co.ke/oral-care/
Sexual Wellness,https://www.jumia.co.ke/fertility-sexual-wellness/
Sports Nutrition,https://www.jumia.co.ke/sports-nutrition/
Vitamins & Dietary Supplements,https://www.jumia.co.ke/vitamins-dietary-supplements/
Wellness & Relaxation,https://www.jumia.co.ke/wellness-relaxation/
Health & Beauty,https://www.jumia.co.ke/health-beauty/
Beauty & Personal Care,https://www.jumia.co.ke/beauty-styling-products/
Health Care,https://www.jumia.co.ke/health-care/
Kid's Beauty,https://www.jumia.co.ke/kids-beauty/
Medical Supplies & Equipment,https://www.jumia.co.ke/medical-supplies-equipment/
Oral Care,https://www.jumia.co.ke/oral-care/
Sexual Wellness,https://www.jumia.co.ke/fertility-sexual-wellness/
Sports Nutrition,https://www.jumia.co.ke/sports-nutrition/
Vitamins & Dietary Supplements,https://www.jumia.co.ke/vitamins-dietary-supplements/
Wellness & Relaxation,https://www.jumia.co.ke/wellness-relaxation/
Home & Office,https://www.jumia.co.ke/home-office/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
"Arts, Crafts & Sewing",https://www.jumia.co.ke/arts-crafts-sewing/
Home & Furniture,https://www.jumia.co.ke/home-furniture/
Home & Kitchen,https://www.jumia.co.ke/home-kitchen/
Office Products,https://www.jumia.co.ke/office-products/
Tools & Home Improvement,https://www.jumia.co.ke/tools-home-improvement/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
"Arts, Crafts & Sewing",https://www.jumia.co.ke/arts-crafts-sewing/
Home & Furniture,https://www.jumia.co.ke/home-furniture/
Home & Kitchen,https://www.jumia.co.ke/home-kitchen/
Office Products,https://www.jumia.co.ke/office-products/
Tools & Home Improvement,https://www.jumia.co.ke/tools-home-improvement/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
"Arts, Crafts & Sewing",https://www.jumia.co.ke/arts-crafts-sewing/
Home & Furniture,https://www.jumia.co.ke/home-furniture/
Home & Kitchen,https://www.jumia.co.ke/home-kitchen/
Office Products,https://www.jumia.co.ke/office-products/
Tools & Home Improvement,https://www.jumia.co.ke/tools-home-improvement/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
"Arts, Crafts & Sewing",https://www.jumia.co.ke/arts-crafts-sewing/
Home & Furniture,https://www.jumia.co.ke/home-furniture/
Home & Kitchen,https://www.jumia.co.ke/home-kitchen/
Office Products,https://www.jumia.co.ke/office-products/
Tools & Home Improvement,https://www.jumia.co.ke/tools-home-improvement/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
"Arts, Crafts & Sewing",https://www.jumia.co.ke/arts-crafts-sewing/
Home & Furniture,https://www.jumia.co.ke/home-furniture/
Home & Kitchen,https://www.jumia.co.ke/home-kitchen/
Office Products,https://www.jumia.co.ke/office-products/
Tools & Home Improvement,https://www.jumia.co.ke/tools-home-improvement/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
"Arts, Crafts & Sewing",https://www.jumia.co.ke/arts-crafts-sewing/
Home & Furniture,https://www.jumia.co.ke/home-furniture/
Home & Kitchen,https://www.jumia.co.ke/home-kitchen/
Office Products,https://www.jumia.co.ke/office-products/
Tools & Home Improvement,https://www.jumia.co.ke/tools-home-improvement/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
"Arts, Crafts & Sewing",https://www.jumia.co.ke/arts-crafts-sewing/
Home & Furniture,https://www.jumia.co.ke/home-furniture/
Home & Kitchen,https://www.jumia.co.ke/home-kitchen/
Office Products,https://www.jumia.co.ke/office-products/
Tools & Home Improvement,https://www.jumia.co.ke/tools-home-improvement/
Appliances,https://www.jumia.co.ke/home-office-appliances/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
Cooking Appliances,https://www.jumia.co.ke/cooking-appliances/
Small Appliances,https://www.jumia.co.ke/small-appliances/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
Cooking Appliances,https://www.jumia.co.ke/cooking-appliances/
Small Appliances,https://www.jumia.co.ke/small-appliances/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
Cooking Appliances,https://www.jumia.co.ke/cooking-appliances/
Small Appliances,https://www.jumia.co.ke/small-appliances/
Home & Office,https://www.jumia.co.ke/home-office/
Appliances,https://www.jumia.co.ke/home-office-appliances/
Cooking Appliances,https://www.jumia.co.ke/cooking-appliances/
Small Appliances,https://www.jumia.co.ke/small-appliances/
Phones & Tablets,https://www.jumia.co.ke/phones-tablets/
Phones & Tablets,https://www.jumia.co.ke/phones-tablets/
Mobile Phone Accessories,https://www.jumia.co.ke/mobile-accessories/
Mobile Phones,https://www.jumia.co.ke/mobile-phones/
Tablet Accessories,https://www.jumia.co.ke/tablets-accessories/
Tablets,https://www.jumia.co.ke/tablets/
Landline Phones & Accessories,https://www.jumia.co.ke/telephones-accessories/
Phones & Tablets,https://www.jumia.co.ke/phones-tablets/
Mobile Phone Accessories,https://www.jumia.co.ke/mobile-accessories/
Mobile Phones,https://www.jumia.co.ke/mobile-phones/
Tablet Accessories,https://www.jumia.co.ke/tablets-accessories/
Tablets,https://www.jumia.co.ke/tablets/
Landline Phones & Accessories,https://www.jumia.co.ke/telephones-accessories/
Phones & Tablets,https://www.jumia.co.ke/phones-tablets/
Mobile Phone Accessories,https://www.jumia.co.ke/mobile-accessories/
Mobile Phones,https://www.jumia.co.ke/mobile-phones/
Tablet Accessories,https://www.jumia.co.ke/tablets-accessories/
Tablets,https://www.jumia.co.ke/tablets/
Landline Phones & Accessories,https://www.jumia.co.ke/telephones-accessories/
Phones & Tablets,https://www.jumia.co.ke/phones-tablets/
Mobile Phone Accessories,https://www.jumia.co.ke/mobile-accessories/
Mobile Phones,https://www.jumia.co.ke/mobile-phones/
Tablet Accessories,https://www.jumia.co.ke/tablets-accessories/
Tablets,https://www.jumia.co.ke/tablets/
Landline Phones & Accessories,https://www.jumia.co.ke/telephones-accessories/
Phones & Tablets,https://www.jumia.co.ke/phones-tablets/
Mobile Phone Accessories,https://www.jumia.co.ke/mobile-accessories/
Mobile Phones,https://www.jumia.co.ke/mobile-phones/
Tablet Accessories,https://www.jumia.co.ke/tablets-accessories/
Tablets,https://www.jumia.co.ke/tablets/
Landline Phones & Accessories,https://www.jumia.co.ke/telephones-accessories/
Phones & Tablets,https://www.jumia.co.ke/phones-tablets/
Mobile Phone Accessories,https://www.jumia.co.ke/mobile-accessories/
Mobile Phones,https://www.jumia.co.ke/mobile-phones/
Tablet Accessories,https://www.jumia.co.ke/tablets-accessories/
Tablets,https://www.jumia.co.ke/tablets/
Landline Phones & Accessories,https://www.jumia.co.ke/telephones-accessories/
Computing,https://www.jumia.co.ke/computing/
Computing,https://www.jumia.co.ke/computing/
Computer Accessories,https://www.jumia.co.ke/computing-accessories/
Computers,https://www.jumia.co.ke/computer-accessories/
Software,https://www.jumia.co.ke/softwares/
Computing,https://www.jumia.co.ke/computing/
Computer Accessories,https://www.jumia.co.ke/computing-accessories/
Computers,https://www.jumia.co.ke/computer-accessories/
Software,https://www.jumia.co.ke/softwares/
Computing,https://www.jumia.co.ke/computing/
Computer Accessories,https://www.jumia.co.ke/computing-accessories/
Computers,https://www.jumia.co.ke/computer-accessories/
Software,https://www.jumia.co.ke/softwares/
Computing,https://www.jumia.co.ke/computing/
Computer Accessories,https://www.jumia.co.ke/computing-accessories/
Computers,https://www.jumia.co.ke/computer-accessories/
Software,https://www.jumia.co.ke/softwares/
TVs & Audio,https://www.jumia.co.ke/electronics/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
Television & Video,https://www.jumia.co.ke/electronic-television-video/
Wearable Technology,https://www.jumia.co.ke/wearable-technology/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
Television & Video,https://www.jumia.co.ke/electronic-television-video/
Wearable Technology,https://www.jumia.co.ke/wearable-technology/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
Television & Video,https://www.jumia.co.ke/electronic-television-video/
Wearable Technology,https://www.jumia.co.ke/wearable-technology/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
Television & Video,https://www.jumia.co.ke/electronic-television-video/
Wearable Technology,https://www.jumia.co.ke/wearable-technology/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
Television & Video,https://www.jumia.co.ke/electronic-television-video/
Wearable Technology,https://www.jumia.co.ke/wearable-technology/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
Television & Video,https://www.jumia.co.ke/electronic-television-video/
Wearable Technology,https://www.jumia.co.ke/wearable-technology/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
Television & Video,https://www.jumia.co.ke/electronic-television-video/
Wearable Technology,https://www.jumia.co.ke/wearable-technology/
Electronics,https://www.jumia.co.ke/electronics/
Accessories,https://www.jumia.co.ke/electronics-accessories/
Accessories & Supplies,https://www.jumia.co.ke/electronic-accessories-supplies/
Audio,https://www.jumia.co.ke/electronics-audio/
Camera & Photo,https://www.jumia.co.ke/electronics-camera-photo/
Cameras,https://www.jumia.co.ke/cameras/
Car & Vehicle Electronics,https://www.jumia.co.ke/car-vehicle-electonics/
eBook Readers & Accessories,https://www.jumia.co.ke/ebook-readers-accessories/
GPS & Navigation,https://www.jumia.co.ke/electronics-gps-navigation/
Home Audio,https://www.jumia.co.ke/home-audio-electronics/
Office Electronics,https://www.jumia.co.ke/office-electronics-stationery/
Portable Audio & Video,https://www.jumia.co.ke/portable-audio-video/
Radios & Transceivers,https://www.jumia.co.ke/electronics-radios-transceivers/
Security & Surveillance,https://www.jumia.co.ke/security-surveillance/
